coef_d	feat_d	coef_r	feat_r	section	model	acc_d	acc_r	acc_all	recall	f1	support
-5.92873	hammond	6.10286	personne	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.90828	daca	6.09679	drugtakebackday	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.8728	pornographers	6.04307	modi	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.7827	schoolgirls	6.03159	matt	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.78091	southport	6.02046	withholds	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.76815	rylin	5.99865	gray_trandem	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.73431	extrajudicial	5.96079	robins	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.72842	tehran	5.89881	genera	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.70476	devastate	5.87881	amd	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.70313	ortega	5.86728	in05	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.68263	fry	5.85399	debatable	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.66798	trumpforsale	5.84539	ny27	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.66581	ny03	5.83682	balls	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.62784	trumptaxplan	5.81446	pertaining	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.57309	ctr	5.81133	georgians	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.5688	flint	5.78694	roses	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.5575	qualitative	5.76324	mandates	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-5.55644	purchased	5.71936	husbands	2017_2q	Perceptron	0.82	0.63	0.76	0.75	0.75	24964
-16.73516	rm	17.98142	takenote	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-15.3782	trumprussia	14.98139	sayfie	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-14.14191	joe	14.21708	rand	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-13.58545	inefficient	13.26103	ga09	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-13.43837	surrender	12.81418	confirmgorsuch	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-13.03924	worshipping	12.69145	mythvsfact	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-12.7385	climatesecurityisnationalsecurity	12.68384	ne02	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-12.53747	wrongchoiceact	12.44167	noko	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-12.47616	mtpol	12.38376	cuomo	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-12.19023	academ	12.35846	visionaries	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.82504	trump100days	12.26949	ia03	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.77365	sizes	12.09135	flaws	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.75536	ortega	11.9278	brotherly	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.51036	rela	11.85174	va10	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.46018	likelihood	11.81541	roses	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.31479	fl07	11.78436	aftr	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.30127	alerts	11.61122	misstated	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.26451	purchased	11.30855	betterdealforcuba	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.21152	az09	11.29825	debatable	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.12933	garland	11.2016	usww100	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.12913	refused	11.1832	mahoning	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.08021	macron	11.14473	palatine	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.06334	facilitate	11.10878	opengaetz	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-11.01266	southport	11.02852	sfrc	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.93871	automation	10.99449	fdp	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.84249	trumpcare	10.97009	drugtakebackday	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.83455	mcfaul	10.96527	modi	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.7761	hammond	10.94581	cleanest	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.77195	nh	10.92354	nationaldeepdishpizzaday	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.76415	10m	10.90774	plan2014	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.69189	westernma	10.74744	reauthorizing	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.61831	kcmo	10.72175	griz	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.55724	ny03	10.67526	amd	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.46955	acquitted	10.60569	az05	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.39848	blvd	10.58969	genera	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.3179	hr1304	10.57609	homan	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.31249	extrajudicial	10.55061	pensacola	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.30041	cass	10.54674	personne	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.27064	waterfront	10.52275	mn02	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.26234	stabenow	10.51316	giese	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-10.16765	duterte	10.49293	hatch	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.98121	qualitative	10.45976	altered	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.9519	tackles	10.45018	venture	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.93388	tehran	10.44776	campbellsport	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.89393	chea	10.44185	ny27	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.86768	unusual	10.43129	in05	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.82335	undocumented	10.41983	relat	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.78738	trumptaxplan	10.35967	bozeman	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.75901	islands	10.30373	prolife	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-9.7586	devastate	10.28013	noonan	2017_2q	PassiveAggressiveClassifier	0.82	0.66	0.77	0.77	0.77	24964
-3.76339	trumpcare	4.75711	sayfie	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-3.64238	joe	3.20252	ia03	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-3.56696	rm	3.18408	hatch	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-3.04281	mtpol	3.15732	choiceact	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-3.03107	nh	3.12953	takenote	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.88984	trump100days	3.1019	az05	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.76401	wrongchoiceact	3.09519	obamacare	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.75615	trumprussia	3.06878	rand	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.62558	az01	2.97199	ne02	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.51161	ri	2.9171	il16	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.5055	trump	2.76158	betterdealforcuba	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.44139	stopgorsuch	2.69743	va10	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.4201	trumpbudget	2.66139	confirmgorsuch	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.41324	voter	2.63667	opengaetz	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.30869	il10	2.61983	arkansas	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.27668	az09	2.61567	sassywithmassie	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.26014	leahy	2.61351	southjersey	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.19788	climatechange	2.60394	ar3	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.192	flint	2.58994	mn02	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.17541	nv03	2.54804	ginsburg	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.12743	il05	2.52391	nebraska	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.07025	publiclands	2.48846	gaetz	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.01196	hampton	2.42686	ga09	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.00795	fl07	2.42335	wyoming	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-2.00748	bannon	2.40807	duffy	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.99563	tx29	2.39642	utpol	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.97723	daca	2.38305	in05	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.9737	muslimban	2.36942	tx25	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.95877	delaney	2.36292	wotus	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.92948	wa01	2.33699	ny27	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.9165	connecticut	2.3008	webcast	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.91578	discriminatory	2.28675	prolife	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.91333	medicareforall	2.26525	lance	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.88785	heartbroken	2.20444	sensenbrenner	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.88016	worship	2.19453	mi08	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.87476	sb	2.19309	fl18	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.86162	ranking	2.16713	wvians	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.86148	md	2.16704	mandates	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.84199	vt	2.16572	idaho	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.83793	kushner	2.16296	maga	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.83239	servicemembers	2.16249	filibuster	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.83187	marijuana	2.16011	homan	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.82969	2017townhall	2.14918	chibokgirls	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.82532	rx	2.13825	kentucky	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.82242	ndans	2.13727	bringbackourgirls	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.81928	hampshire	2.13304	vaaccountability	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.80353	comeyfiring	2.12849	tx22	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.79552	brokenpromises	2.12446	backpage	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.79307	ramadan	2.11462	nebraskans	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-1.7911	queens	2.11097	bbog	2017_2q	LinearSVC	0.84	0.72	0.8	0.8	0.8	24964
-3.04629	trumpcare	4.79049	obamacare	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-2.77915	joe	3.52787	utpol	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-2.44953	trump	3.38269	choiceact	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.74471	gop	2.91724	enjoyed	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.72036	rm	2.89739	hatch	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.64324	az01	2.62859	sayfie	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.56066	wrongchoiceact	2.61668	code	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.53473	ranking	2.5583	ia03	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.46783	ri	2.5018	southjersey	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.41651	stopgorsuch	2.47711	az05	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.40987	mtpol	2.4643	bokoharam	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.38166	nh	2.42278	ne02	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.37055	cuts	2.40402	chibokgirls	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.35131	trumpbudget	2.35676	taxreform	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.30119	climate	2.32093	confirmgorsuch	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.28914	trumprussia	2.32045	iran	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.27553	women	2.28874	ohio	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.24131	aca	2.28588	ar3	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.23085	rights	2.18396	arkansas	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.22177	chicago	2.17335	obama	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.21809	climatechange	2.16471	bringbackourgirls	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.21517	trump100days	2.06648	blessed	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.2099	trumpcuts	2.03618	kentucky	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.20276	returns	2.02758	wotus	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.20047	thoughts	2.02674	week	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.16398	clean	2.00321	morning	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.14463	sessions	1.97289	listen	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.10871	science	1.96916	prayers	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.09616	equality	1.9061	applaud	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.08752	corporations	1.89749	sanctuary	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.08492	voter	1.88007	bbog	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.0781	park	1.8611	il16	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.07735	servicemembers	1.83712	alexander	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.0623	lgbtq	1.82994	reform	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.06056	fighting	1.82213	vaaccountability	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.05605	puerto	1.81702	regulatory	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.05491	advocacy	1.81248	thankful	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.05393	connecticut	1.78805	regulations	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.04142	republicans	1.78093	filibuster	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.02869	san	1.75368	opengaetz	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.02756	oregon	1.7504	iowa	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.02427	workers	1.70233	nebraska	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.02305	nm	1.68405	praying	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.01139	flint	1.6817	tune	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.00736	gun	1.67944	congratulations	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-1.00351	sb	1.67744	thanks	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-0.98469	protections	1.67505	idaho	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-0.97448	nv03	1.65216	nationalpoliceweek	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-0.9719	protectourcare	1.61021	congressman	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-0.96651	solar	1.60845	mn02	2017_2q	SGDClassifier	0.77	0.76	0.77	0.77	0.75	24964
-5.12072	rm	6.37779	sayfie	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-4.44758	joe	6.19221	takenote	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-4.22571	wrongchoiceact	5.00871	ia03	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-4.1017	nh	4.60289	betterdealforcuba	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.95371	leahy	4.46569	opengaetz	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.94938	trumpcare	4.24209	rand	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.81433	mtpol	4.24173	navalny	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.74766	trump100days	4.12379	az05	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.55363	trumprussia	4.077	il16	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.48844	nv03	4.01466	ne02	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.21847	az01	4.01428	hatch	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.15116	il10	4.00446	ddhh	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.14774	fairfax	3.98607	sassywithmassie	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.14544	il05	3.8973	va10	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.14298	cooper	3.79441	gaetz	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.12186	voter	3.74097	travels	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-3.11151	stopgorsuch	3.68151	confirmgorsuch	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.98631	flint	3.66429	mn02	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.97397	ri	3.63807	arkansas	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.90359	rouhani	3.63656	pensacola	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.88349	smallbusinesses	3.61149	choiceact	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.85655	trumpbudget	3.5971	ny27	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.83004	teamdutch	3.58299	nebraska	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.82199	az09	3.55906	ar3	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.75356	delaney	3.55294	lance	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.73928	sb	3.50631	capistrano	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.73102	discriminatory	3.49448	pols	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.71281	qualitative	3.43304	ga09	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.68246	likelihood	3.38568	ginsburg	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.6682	alerts	3.37779	obamacare	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.64354	trump	3.36815	webcast	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.63197	excuse	3.28807	wyoming	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.60493	teamtitus	3.28509	swfl	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.58077	heartbroken	3.26904	nationaldeepdishpizzaday	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.57969	publiclands	3.26053	bozeman	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.57874	worship	3.24271	altered	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.57405	muslimban	3.22932	religiousfreedom	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.56723	queens	3.22883	fl18	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.56453	nhpolitics	3.21057	in05	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.55176	kushner	3.20249	backpage	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.55033	ramadan	3.19165	southjersey	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.54025	sydney	3.16425	genera	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.5313	ndans	3.14443	clemson	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.52365	lieu	3.13763	proverbs	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.52118	ny03	3.1189	sfl	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.48605	vt	3.10641	va06	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.47761	monterey	3.09228	cubans	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.47412	massachusetts	3.09195	tx22	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.4679	bannon	3.09071	duffy	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-2.45515	climatechange	3.06799	expresion	2017_2q	LinearSVC	0.83	0.73	0.79	0.8	0.79	24964
-5.11565	trumpcare	7.1116	obamacare	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-2.98206	joe	6.69709	utpol	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-2.37344	gop	6.24309	sayfie	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-2.35387	trump	6.20146	hatch	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.93438	stopgorsuch	5.85893	ia03	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.90623	wrongchoiceact	5.79084	choiceact	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.9008	nh	5.65985	bokoharam	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.69082	trumprussia	5.62758	southjersey	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.39749	trumpbudget	5.42547	code	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.38315	rm	5.42225	chibokgirls	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.3384	az01	5.16129	az05	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.1875	corporations	5.01115	enjoyed	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.13503	mtpol	4.94484	arkansas	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.09158	cuts	4.90785	ne02	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-1.0764	trump100days	4.8781	ar3	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.98766	climate	4.77641	regulatory	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.96638	ri	4.70014	wotus	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.96531	ramadan	4.68804	il16	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.92255	lgbtq	4.48955	kentucky	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.89659	chicago	4.45176	taxreform	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.8774	trumpcuts	4.43016	applaud	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.82988	lgbt	4.41015	iran	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
-0.80019	puerto	4.36287	blessed	2017_2q	SGDClassifier	0.73	0.77	0.74	0.73	0.7	24964
